"","id","host_id","host_listings_count","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","d_TV","d_hot_tub","d_wifi","d_gym","d_sound_system","d_dishwasher","d_pool","d_balcony","d_fridge","d_stove","d_coffee_machine","d_good_view","d_hair_dryer","d_air_conditioner","d_breakfast","d_wardrobe","f_property_type","f_neighbourhood_group_cleansed","f_neighbourhood_cleansed","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","n_days_since","f_bathroom","f_number_of_reviews","f_minimum_nights","accommodates2","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating"
"8090",580420780641654784,97047430,9,34.00671,-118.48875,2,1,1,155,2,1125,1,11,20,36,311,58,5,4.88,0,4,6.52,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Santa Monica",1,1,1,266,2,3,2,4,0.693147180559945,0.480453013918201,0,4.07753744390572,5.58724865840025,31.2173475707954,174.419083333741,70756,18821096,1.58514521986506
"8091",578974649046834432,31830429,18,34.1069,-118.32184,2,1,1,174,31,31,1,2,32,62,329,1,0,5,0,18,0.19,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,"Apartment","City of Los Angeles","Hollywood Hills",0,1,1,156,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,5.05624580534831,25.5656216441024,129.266067199114,24336,3796416,1.6094379124341
"8092",580502132355351040,441625723,2,33.91859,-118.35624,5,1,2,95,30,1125,1,15,45,75,349,3,0,5,1,2,0.41,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"Entire Unit","Other Cities","Hawthorne",1,0,1,219,2,2,3,25,1.6094379124341,2.59029039398023,0.693147180559945,1.38629436111989,5.39362754635236,29.091218108771,156.907195348412,47961,10503459,1.6094379124341
"8093",578984358233283072,406268800,5,34.00951,-118.2307,6,2,2,225,1,365,1,0,0,5,5,26,0,4.85,1,5,2.94,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Entire Unit","Other Cities","Vernon",1,1,1,264,3,2,1,36,1.79175946922805,3.2104019955684,0.693147180559945,3.29583686600433,5.57972982598622,31.1333849310002,173.715876483412,69696,18399744,1.57897870494939
"8094",577530709816432384,346300332,1,34.01759,-118.48902,2,1,1,150,30,60,1,0,1,1,64,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8095",578990781850289024,199063113,15,34.05079,-118.27122,2,1,1,78,30,365,1,30,60,90,365,2,0,5,0,7,0.36,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Westlake",0,1,1,165,2,2,3,4,0.693147180559945,0.480453013918201,0,1.09861228866811,5.11198778835654,26.1324191483064,133.588607566357,27225,4492125,1.6094379124341
"8096",579111811353983232,447662632,7,33.98388,-118.44417,6,1,3,223,4,365,1,30,60,90,180,3,0,4,0,5,0.43,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,207,2,2,3,36,1.79175946922805,3.2104019955684,1.09861228866811,1.38629436111989,5.33753807970132,28.4893127522616,152.062791679717,42849,8869743,1.38629436111989
"8097",580563603611781376,187543153,70,33.9824419673724,-118.391367773795,2,2,1,215,6,365,1,11,11,11,11,1,1,5,0,56,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,"Condominium","Other Cities","Culver City",0,1,1,17,3,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,2.89037175789616,8.35424889884376,24.1468850756531,289,4913,1.6094379124341
"8098",577641928452935040,372690930,4,34.18577,-118.36428,3,1,1,150,30,365,1,30,60,90,365,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","North Hollywood",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0,0,0,0,0,0,0,-Inf
"8099",577717752526802304,35037234,15,34.00112,-118.48081,4,1,2,105,30,90,1,14,44,74,74,2,0,4.5,0,11,0.26,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,231,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,5.44673737166631,29.6669479959064,161.588074352584,53361,12326391,1.50407739677627
"8100",580587770830591360,36562053,1,33.831005,-118.388985,6,2.5,3,300,30,1125,1,0,4,34,308,1,0,5,0,1,0.22,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"Condominium","Other Cities","Redondo Beach",0,1,1,138,3,2,3,36,1.79175946922805,3.2104019955684,1.09861228866811,0.693147180559945,4.93447393313069,24.3490329967463,120.149668619384,19044,2628072,1.6094379124341
"8101",579194949882894464,448843163,2,33.96157,-118.32572,3,1,3,108,31,31,1,30,60,85,85,3,0,4.67,0,2,1.5,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Inglewood",1,0,1,59,2,2,3,9,1.09861228866811,1.20694896081258,1.09861228866811,1.38629436111989,4.0943445622221,16.7636573941977,68.6361894948876,3481,205379,1.54115907168081
"8102",579201773041473024,25035194,1,33.77282,-118.11474,2,1,1,80,31,50,1,4,34,64,339,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Long Beach",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8103",579208161083457152,448846091,1,33.7865,-118.14327,4,1,2,118,31,365,1,30,60,90,365,1,0,5,1,1,0.13,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Long Beach",0,0,0,236,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,5.46806014113513,29.8996817070708,163.493257775061,55696,13144256,1.6094379124341
"8104",579219755332262144,111130152,11,34.11496,-118.01019,2,1,1,50,1,27,1,28,58,88,178,38,2,4.45,0,10,6.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","Unincorporated Areas","Mayflower Village",0,1,1,181,2,2,1,4,0.693147180559945,0.480453013918201,0,3.66356164612965,5.2040066870768,27.08168559914,140.933272955236,32761,5929741,1.49290409617815
"8105",580608873493645312,448759428,1,34.05598,-118.18254,2,1,1,201,1,365,1,15,45,75,350,31,3,4.87,1,1,3.56,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,"Entire Unit","Unincorporated Areas","East Los Angeles",1,1,1,260,2,2,1,4,0.693147180559945,0.480453013918201,0,3.46573590279973,5.56452040732269,30.9638873635107,172.299183124297,67600,17576000,1.5830939370945
"8106",580629025507358848,137877395,71,34.02785,-118.49966,4,2,3,220,31,365,1,30,60,90,365,1,0,5,1,71,0.16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Entire Unit","Other Cities","Santa Monica",1,0,1,185,3,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,0.693147180559945,5.2257466737132,27.3084282978246,142.706928341692,34225,6331625,1.6094379124341
"8107",580669868719443072,406969367,35,34.0923,-118.34827,5,2,2,299,1,29,1,12,42,72,72,19,1,4.84,0,32,2.32,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",1,1,1,245,3,2,1,25,1.6094379124341,2.59029039398023,0.693147180559945,2.99573227355399,5.50533153593236,30.3086753205314,166.859306054456,60025,14706125,1.57691472072854
"8108",579311407778733696,229603019,27,34.05501,-118.2659,4,1,2,58,30,60,1,30,60,90,365,0,0,0,1,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apartment","City of Los Angeles","Westlake",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"8109",579357554326380160,107434423,4573,34.0557089,-118.2912198,2,1,1,117,31,1125,1,14,44,74,349,1,0,1,0,693,0.13,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,226,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,5.4249500174814,29.4300826921715,159.656727615375,51076,11543176,0
"8110",577991556279103104,107434423,4573,34.1902354,-118.5920167,2,1,1,119,31,1125,1,14,44,74,349,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Canoga Park",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8111",577992165050926208,107434423,4573,34.0756379,-118.3890618,4,2,2,205,31,1125,1,0,21,51,326,0,0,0,0,693,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Beverly Grove",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"8112",580735541264202112,3885632,1,33.98484,-118.44327,4,2,1,250,30,1125,1,0,0,0,189,2,0,5,0,1,0.48,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,"Condominium","City of Los Angeles","Venice",0,1,1,124,3,2,3,16,1.38629436111989,1.92181205567281,0,1.09861228866811,4.8283137373023,23.3126135458221,112.560612235713,15376,1906624,1.6094379124341
"8113",579595328996785024,343009181,2,34.05132,-118.26438,2,1,1,150,30,1125,1,0,4,34,220,1,0,5,0,2,0.37,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,"Condominium","City of Los Angeles","Westlake",0,0,1,79,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,4.38202663467388,19.2021574269913,84.1443652882768,6241,493039,1.6094379124341
"8114",578163128130182400,164491263,2,33.99562,-118.46376,2,1,1,165,30,365,1,0,0,7,282,1,0,5,0,2,0.23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"Loft","City of Los Angeles","Venice",0,1,1,128,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,4.85981240436167,23.6177766055876,114.777963711277,16384,2097152,1.6094379124341
"8115",578169090895483776,448596158,1,33.8829,-118.40798,3,1,2,199,30,90,1,30,60,90,270,1,0,5,1,1,0.94,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,"Entire Unit","Other Cities","Manhattan Beach",0,1,1,31,2,2,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0.693147180559945,3.46573590279973,12.011325347955,41.6280814986162,961,29791,1.6094379124341
"8116",578170170754256128,374464274,65,34.05603,-118.35538,2,1,1,110,31,365,1,0,12,42,317,1,0,5,0,65,0.44,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Mid-Wilshire",1,1,1,67,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,4.21950770517611,17.8042452740405,75.1251501186593,4489,300763,1.6094379124341
"8117",578188404422668416,191596642,4,33.90477,-118.41988,4,1,1,230,30,365,1,0,0,6,280,1,0,5,0,1,0.17,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"Apartment","Other Cities","Manhattan Beach",1,1,1,175,2,2,3,16,1.38629436111989,1.92181205567281,0,0.693147180559945,5.17048399503815,26.7339047429457,138.227226598275,30625,5359375,1.6094379124341
"8118",581216991509361792,187307484,5,34.16948,-118.51556,6,2,3,136,31,365,1,0,14,44,318,0,0,0,1,5,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"Condominium","City of Los Angeles","Encino",0,1,1,0,3,1,3,36,1.79175946922805,3.2104019955684,1.09861228866811,0,0,0,0,0,0,-Inf
"8119",579746704670340992,17661134,1,33.8424,-118.39138,4,2,2,179,30,1125,1,30,52,70,326,5,0,5,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,"Condominium","Other Cities","Redondo Beach",1,1,1,182,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.79175946922805,5.20948615284142,27.1387459766465,141.378921370821,33124,6028568,1.6094379124341
"8120",579771158249572224,11881600,5,33.79422,-118.20074,2,1,2,75,90,730,1,19,19,19,178,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Entire Unit","Other Cities","Long Beach",1,0,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0.693147180559945,0,0,0,0,0,0,-Inf
"8121",581319896067638784,52417412,2,34.0475786301999,-118.538332806809,5,2,2,199,30,365,1,30,60,90,365,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Pacific Palisades",0,0,1,0,3,1,3,25,1.6094379124341,2.59029039398023,0.693147180559945,0,0,0,0,0,0,-Inf
"8122",578336056005194496,369731951,23,34.05338,-118.24291,6,2,3,251,2,365,1,23,53,83,358,3,0,5,0,21,0.38,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,235,3,2,2,36,1.79175946922805,3.2104019955684,1.09861228866811,1.38629436111989,5.46383180502561,29.8534579936094,163.114273275479,55225,12977875,1.6094379124341
"8123",581465388656217472,8763731,19,33.70834,-118.28511,2,1,1,173,30,1125,1,8,28,51,326,3,1,4.67,0,19,0.47,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,"Entire Unit","City of Los Angeles","San Pedro",1,1,1,191,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,5.25749537202778,27.6412575868935,145.323783840121,36481,6967871,1.54115907168081
"8124",580087898666825344,107434423,4573,34.1020008,-118.3240494,2,1,1,126,31,1125,1,23,53,83,358,0,0,0,0,693,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8125",580088456414781952,107434423,4573,34.1020008,-118.3240494,2,1,1,136,31,1125,1,24,54,84,359,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8126",580088976955286144,107434423,4573,34.05571,-118.29122,2,1,1,102,31,1125,1,30,60,90,365,0,0,0,0,693,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8127",580090402618477952,107434423,4573,34.1577904,-118.3774146,2,1,1,110,31,1125,1,22,52,82,357,0,0,0,0,693,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","North Hollywood",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8128",580090899754325376,107434423,4573,34.1577904,-118.3774146,2,1,1,154,31,1125,1,4,4,4,265,1,0,5,0,693,0.15,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","North Hollywood",0,1,1,196,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,5.28320372873799,27.912241639351,147.466059106455,38416,7529536,1.6094379124341
"8129",578565988214548736,129167600,6,33.98825,-117.91799,4,1,2,109,7,1125,1,0,29,59,334,5,1,4.8,1,2,0.74,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,"Entire Unit","Unincorporated Areas","Rowland Heights",0,1,1,203,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.79175946922805,5.31811999384422,28.2824002689256,150.409198344078,41209,8365427,1.56861591791385
"8130",580362451576955520,489690,10,34.08713,-118.38172,3,1,1,160,30,365,1,0,0,17,292,1,1,5,0,10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",0,0,1,26,2,2,3,9,1.09861228866811,1.20694896081258,0,0.693147180559945,3.29583686600433,10.8625406473132,35.8011619238855,676,17576,1.6094379124341
"8131",581922170008795520,24755519,3,34.05079,-118.41999,4,1,3,125,30,365,1,0,18,48,323,2,0,5,0,3,0.76,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,"Entire Unit","City of Los Angeles","Century City",1,1,1,78,2,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,1.09861228866811,4.36944785246702,19.0920745354287,83.4218240779691,6084,474552,1.6094379124341
"8132",578634702063908096,14209584,2,34.18008,-118.34729,3,1,2,123,1,365,1,7,37,67,342,19,3,4.53,1,2,2.13,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,"Entire Unit","Other Cities","Burbank",0,1,1,266,2,2,1,9,1.09861228866811,1.20694896081258,0.693147180559945,2.99573227355399,5.58724865840025,31.2173475707954,174.419083333741,70756,18821096,1.51072193949494
"8133",580370952481106688,138092283,22,34.01735,-118.49373,4,2,2,299,2,365,1,30,57,87,362,39,2,4.74,1,20,4.33,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,269,3,2,2,16,1.38629436111989,1.92181205567281,0.693147180559945,3.68887945411394,5.59842195899838,31.3423284309952,175.467579734223,72361,19465109,1.55603713570699
"8134",582095530126086272,281596096,5,34.10137,-118.31811,4,1,3,105,31,365,1,0,0,30,305,0,0,0,0,4,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,1.09861228866811,0,0,0,0,0,0,-Inf
"8135",582100518945101440,281596096,5,34.09975,-118.31782,3,1,2,92,31,365,1,7,7,29,304,0,0,0,1,4,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0,0,0,0,0,0,-Inf
"8136",578683620628585088,107434423,4573,34.0557089,-118.2912198,2,1,1,111,31,1125,1,19,49,79,354,0,0,0,0,693,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8137",582100729620814720,179560906,1,34.045712,-118.258553,4,2,2,149,31,365,1,4,4,6,214,3,0,5,0,1,0.56,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,"Condominium","City of Los Angeles","Downtown",0,1,1,160,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.38629436111989,5.08140436498446,25.8206703204832,131.205266873328,25600,4096000,1.6094379124341
"8138",582490291300379264,126644161,699,34.01463,-118.42341,4,1,3,96,31,1125,1,0,4,34,309,0,0,0,1,73,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"Loft","City of Los Angeles","Mar Vista",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,1.09861228866811,0,0,0,0,0,0,-Inf
"8139",583501160859009280,86117602,1,33.78886,-118.1612,2,2,1,95,31,120,1,0,4,34,34,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,"Condominium","Other Cities","Long Beach",0,1,1,0,3,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8140",583507049559294336,406969367,35,34.09197,-118.35498,2,1,1,199,1,365,1,7,36,62,322,40,2,4.75,0,32,4.58,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",1,1,1,261,2,2,1,4,0.693147180559945,0.480453013918201,0,3.71357206670431,5.5683445037611,31.0064605125664,172.654653976235,68121,17779581,1.55814461804655
"8141",582547474189272576,415840703,56,34.08946,-118.35076,2,1,1,194,31,1125,1,0,0,0,22,0,0,0,0,11,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,"Apartment","Other Cities","West Hollywood",1,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8142",582150012000208896,14936368,95,34.04248,-118.25057,4,1,1,89,30,365,1,0,21,41,41,3,0,5,1,70,0.48,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,188,2,2,3,16,1.38629436111989,1.92181205567281,0,1.38629436111989,5.24174701505964,27.4759117698867,144.021778505846,35344,6644672,1.6094379124341
"8143",582550371638665216,415840703,56,34.09016,-118.3505,2,1,1,160,31,1125,1,28,58,88,164,2,0,5,0,11,0.33,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,"Apartment","Other Cities","West Hollywood",1,1,1,181,2,2,3,4,0.693147180559945,0.480453013918201,0,1.09861228866811,5.2040066870768,27.08168559914,140.933272955236,32761,5929741,1.6094379124341
"8144",582554059714380032,61646321,1,34.09475,-118.35557,4,1,2,140,30,365,1,0,19,49,139,3,0,4.67,1,1,0.39,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,"Condominium","City of Los Angeles","Hollywood",0,1,1,227,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.38629436111989,5.42934562895444,29.4777939586467,160.045131780598,51529,11697083,1.54115907168081
"8145",583510913195868416,74361366,2,34.084393,-118.374969,3,1,2,139,31,365,1,27,57,87,177,1,0,5,0,2,0.18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Beverly Grove",0,1,1,164,2,2,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0.693147180559945,5.10594547390058,26.0706791824458,133.115466373123,26896,4410944,1.6094379124341
"8146",582260329454116608,240080883,10,34.09467,-118.34762,4,1,2,114,1,28,1,9,39,69,344,29,0,4.59,0,10,3.33,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,260,2,2,1,16,1.38629436111989,1.92181205567281,0.693147180559945,3.40119738166216,5.56452040732269,30.9638873635107,172.299183124297,67600,17576000,1.52388002407245
"8147",582589013270580736,12102385,74,34.017452,-118.412575,4,2,3,120,31,365,1,30,32,55,330,2,0,5,1,70,0.41,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Palms",1,1,1,145,3,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,1.09861228866811,4.98360662170834,24.8363349599352,123.774523365299,21025,3048625,1.6094379124341
"8148",582261686990937856,107434423,4573,33.9718294,-118.349234,2,1,1,152,31,1125,1,4,34,64,339,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"Entire Unit","Other Cities","Inglewood",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8149",582262217276725120,107434423,4573,33.9718294,-118.349234,4,2,2,190,31,1125,1,0,22,52,327,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"Entire Unit","Other Cities","Inglewood",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"8150",582262762806202240,107434423,4573,34.18503,-118.59918,2,1,1,139,31,1125,1,0,5,35,310,1,0,4,0,693,0.15,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Woodland Hills",0,1,1,200,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,5.30330490805908,28.1250429478435,149.155678304671,40000,8e+06,1.38629436111989
"8151",582440728727585792,94219568,1,33.96994,-118.3806,2,1,1,119,30,90,1,12,42,72,161,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Condominium","City of Los Angeles","Westchester",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"8152",582630523620055296,449579643,1,34.155326,-118.247376,4,2,3,219,2,365,1,2,2,2,98,6,0,4.83,1,1,1.28,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,"Condominium","Other Cities","Glendale",0,1,1,140,3,2,2,16,1.38629436111989,1.92181205567281,1.09861228866811,1.94591014905531,4.94875989037817,24.4902244526157,121.196240477463,19600,2744000,1.57484646766448
"8153",584746962856983040,14936368,95,34.01508,-118.18026,4,1,1,165,1,365,1,0,10,10,10,16,3,4.88,0,70,1.84,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,"Entire Unit","Unincorporated Areas","East Los Angeles",0,1,1,260,2,2,1,16,1.38629436111989,1.92181205567281,0,2.83321334405622,5.56452040732269,30.9638873635107,172.299183124297,67600,17576000,1.58514521986506
"8154",582643681188457344,36244983,2,34.042065,-118.307404,4,1,2,161,3,29,1,9,39,69,344,13,1,5,0,1,2.77,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","City of Los Angeles","Harvard Heights",1,1,1,140,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.63905732961526,4.94875989037817,24.4902244526157,121.196240477463,19600,2744000,1.6094379124341
"8155",582669142532096128,358068078,1,33.960167,-118.446678,4,1.5,2,115,30,365,1,18,48,78,352,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Playa del Rey",0,0,1,0,2,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"8156",582669892102739200,148334470,2,34.04529,-118.25293,3,1,2,200,30,365,1,30,60,90,365,0,0,0,0,2,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,"Loft","City of Los Angeles","Downtown",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0.693147180559945,0,0,0,0,0,0,-Inf
"8157",582692188564252288,134446507,12,34.01852,-118.49402,3,1,2,179,1,365,1,10,38,68,158,49,2,4.92,0,4,5.53,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Condominium","Other Cities","Santa Monica",1,1,1,265,2,2,1,9,1.09861228866811,1.20694896081258,0.693147180559945,3.91202300542815,5.5834963087817,31.1754310301789,174.067904081682,70225,18609625,1.59330853050422
"8158",582727212361473408,138846054,7,34.10561,-118.13352,4,1,2,113,1,28,1,12,42,72,346,49,3,4.53,1,5,5.59,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Alhambra",0,1,1,262,2,2,1,16,1.38629436111989,1.92181205567281,0.693147180559945,3.91202300542815,5.57215403217776,31.0489005583149,173.009256440701,68644,17984728,1.51072193949494
"8159",583715709272592640,73570721,1,33.85458,-118.3982,2,1,1,185,1,5,1,22,52,82,172,19,1,5,0,1,2.35,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"Entire Unit","Other Cities","Hermosa Beach",1,1,1,242,2,2,1,4,0.693147180559945,0.480453013918201,0,2.99573227355399,5.49306144334055,30.1737240203145,165.746120017988,58564,14172488,1.6094379124341
"8160",583726760774031744,23260702,1,34.04295,-118.25703,5,2,3,450,30,365,1,30,60,90,365,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,0,3,1,3,25,1.6094379124341,2.59029039398023,1.09861228866811,0,0,0,0,0,0,-Inf
